project_id,url
1736318,https://mapadotacji.gov.pl/projekty/1736318/
1670476,https://mapadotacji.gov.pl/projekty/1670476/
1736434,https://mapadotacji.gov.pl/projekty/1736434/
1746604,https://mapadotacji.gov.pl/projekty/1746604/
1746716,https://mapadotacji.gov.pl/projekty/1746716/
1736474,https://mapadotacji.gov.pl/projekty/1736474/
1674383,https://mapadotacji.gov.pl/projekty/1674383/
1746624,https://mapadotacji.gov.pl/projekty/1746624/
1721407,https://mapadotacji.gov.pl/projekty/1721407/
1674361,https://mapadotacji.gov.pl/projekty/1674361/
1674583,https://mapadotacji.gov.pl/projekty/1674583/
1746662,https://mapadotacji.gov.pl/projekty/1746662/
1674377,https://mapadotacji.gov.pl/projekty/1674377/
1674547,https://mapadotacji.gov.pl/projekty/1674547/
1746740,https://mapadotacji.gov.pl/projekty/1746740/
1691560,https://mapadotacji.gov.pl/projekty/1691560/
1674305,https://mapadotacji.gov.pl/projekty/1674305/
1746746,https://mapadotacji.gov.pl/projekty/1746746/
1746668,https://mapadotacji.gov.pl/projekty/1746668/
1746760,https://mapadotacji.gov.pl/projekty/1746760/
1735352,https://mapadotacji.gov.pl/projekty/1735352/
1746730,https://mapadotacji.gov.pl/projekty/1746730/
1757461,https://mapadotacji.gov.pl/projekty/1757461/
1670280,https://mapadotacji.gov.pl/projekty/1670280/
1736356,https://mapadotacji.gov.pl/projekty/1736356/
1746728,https://mapadotacji.gov.pl/projekty/1746728/
1746588,https://mapadotacji.gov.pl/projekty/1746588/
1674523,https://mapadotacji.gov.pl/projekty/1674523/
1670204,https://mapadotacji.gov.pl/projekty/1670204/
1674433,https://mapadotacji.gov.pl/projekty/1674433/
1670318,https://mapadotacji.gov.pl/projekty/1670318/
1670366,https://mapadotacji.gov.pl/projekty/1670366/
1670374,https://mapadotacji.gov.pl/projekty/1670374/
1691483,https://mapadotacji.gov.pl/projekty/1691483/
1699511,https://mapadotacji.gov.pl/projekty/1699511/
1746626,https://mapadotacji.gov.pl/projekty/1746626/
1674311,https://mapadotacji.gov.pl/projekty/1674311/
1674323,https://mapadotacji.gov.pl/projekty/1674323/
1674577,https://mapadotacji.gov.pl/projekty/1674577/
1674365,https://mapadotacji.gov.pl/projekty/1674365/
1756496,https://mapadotacji.gov.pl/projekty/1756496/
1670342,https://mapadotacji.gov.pl/projekty/1670342/
1746622,https://mapadotacji.gov.pl/projekty/1746622/
1746610,https://mapadotacji.gov.pl/projekty/1746610/
1721409,https://mapadotacji.gov.pl/projekty/1721409/
1736298,https://mapadotacji.gov.pl/projekty/1736298/
1695272,https://mapadotacji.gov.pl/projekty/1695272/
1674355,https://mapadotacji.gov.pl/projekty/1674355/
1736450,https://mapadotacji.gov.pl/projekty/1736450/
1674598,https://mapadotacji.gov.pl/projekty/1674598/
1736306,https://mapadotacji.gov.pl/projekty/1736306/
1756514,https://mapadotacji.gov.pl/projekty/1756514/
1670356,https://mapadotacji.gov.pl/projekty/1670356/
1746446,https://mapadotacji.gov.pl/projekty/1746446/
1756582,https://mapadotacji.gov.pl/projekty/1756582/
1674487,https://mapadotacji.gov.pl/projekty/1674487/
1714930,https://mapadotacji.gov.pl/projekty/1714930/
1670414,https://mapadotacji.gov.pl/projekty/1670414/
